CAMPAIGN_ID,CAMPAIGN_TYPE,CHANNEL_USED,CUSTOMER_SEGMENT,CONVERSION_RATE,ROI_RATE,COST_CLEAN,EFFECIENCY
171350,Email,Facebook,Foodies,0.04,5.92,17689,0.0003346712646
171351,Search,YouTube,Tech Enthusiasts,0.13,5.15,8163,0.0006308955041
171352,Social Media,Instagram,Health & Wellness,0.03,7.39,13098,0.0005642082761
171353,Display,YouTube,Fashionistas,0.05,4.27,13323,0.0003204983862
171354,Email,Facebook,Tech Enthusiasts,0.08,2.1,9566,0.0002195274932
171355,Email,Instagram,Tech Enthusiasts,0.02,6.48,18338,0.0003533645981
171356,Search,Email,Tech Enthusiasts,0.13,4.07,17177,0.0002369447517
171357,Social Media,Facebook,Health & Wellness,0.03,5.05,16679,0.0003027759458
171358,Search,Instagram,Outdoor Adventurers,0.14,2.44,11446,0.0002131749083
171359,Display,Instagram,Foodies,0.09,7.13,6082,0.00117231174
171360,Search,Website,Fashionistas,0.05,5.74,7300,0.0007863013699
171361,Search,Website,Foodies,0.03,6.15,5968,0.001030495979
171362,Display,YouTube,Tech Enthusiasts,0.04,2.26,6368,0.0003548994975
171363,Search,Email,Fashionistas,0.02,2.6,13205,0.0001968951155
171364,Email,Website,Fashionistas,0.03,4.46,19355,0.0002304314131
171365,Email,Facebook,Fashionistas,0.02,4.1,19761,0.0002074793786
171366,Email,YouTube,Fashionistas,0.04,3.15,16900,0.0001863905325
171367,Email,Email,Health & Wellness,0.05,6.91,17978,0.0003843586606
171368,Display,Website,Foodies,0.06,5.33,15430,0.0003454309786
171369,Display,Google Ads,Health & Wellness,0.08,3.1,15819,0.0001959668753
171370,Search,Instagram,Fashionistas,0.05,5.67,7306,0.0007760744593
171371,Display,Google Ads,Outdoor Adventurers,0.09,4.88,14727,0.0003313641611
171372,Search,Website,Outdoor Adventurers,0.04,6.82,5420,0.001258302583
171373,Display,Website,Outdoor Adventurers,0.07,5.45,6035,0.0009030654515
171374,Email,Facebook,Outdoor Adventurers,0.08,6.91,19539,0.000353651671
171375,Email,Facebook,Health & Wellness,0.05,2.73,14545,0.0001876933654
171376,Influencer,Google Ads,Outdoor Adventurers,0.05,5.34,11968,0.0004461898396
171377,Social Media,Instagram,Tech Enthusiasts,0.05,3.95,9304,0.0004245485813
171378,Display,Email,Health & Wellness,0.06,7.38,18411,0.0004008473195
171379,Social Media,Instagram,Health & Wellness,0.07,3.63,15194,0.0002389100961
171380,Email,Website,Outdoor Adventurers,0.02,7.87,9835,0.0008002033554
171381,Social Media,Website,Outdoor Adventurers,0.1,6.27,15964,0.0003927587071
171382,Search,Google Ads,Tech Enthusiasts,0.09,4.52,16613,0.000272076085
171383,Influencer,YouTube,Health & Wellness,0.11,2.82,9949,0.0002834455724
171384,Search,Instagram,Foodies,0.01,5.76,18139,0.0003175478251
171385,Display,Google Ads,Fashionistas,0.02,4.07,15852,0.0002567499369
171386,Search,Website,Outdoor Adventurers,0.05,4.64,11611,0.000399621049
171387,Social Media,Email,Foodies,0.14,3.86,8859,0.000435715092
171388,Social Media,Google Ads,Tech Enthusiasts,0.04,6.49,6094,0.001064981949
171389,Search,Google Ads,Health & Wellness,0.15,3.63,17356,0.0002091495736
171390,Display,YouTube,Tech Enthusiasts,0.08,2.34,12805,0.0001827411168
171391,Email,Facebook,Outdoor Adventurers,0.15,7.85,12243,0.0006411827167
171392,Display,Website,Health & Wellness,0.09,6.97,16861,0.0004133799893
171393,Display,Website,Fashionistas,0.03,4.25,12906,0.0003293041996
171394,Email,Google Ads,Foodies,0.07,4.31,7952,0.0005420020121
171395,Email,Instagram,Tech Enthusiasts,0.06,3.14,5573,0.0005634308272
171396,Email,Google Ads,Outdoor Adventurers,0.09,7.79,13984,0.0005570652174
171397,Influencer,Website,Fashionistas,0.1,3.48,18138,0.0001918623884
171398,Display,Google Ads,Foodies,0.08,4.29,12631,0.0003396405669
171399,Display,Google Ads,Fashionistas,0.12,5.88,6832,0.0008606557377
171400,Influencer,Website,Fashionistas,0.1,5.9,19698,0.0002995227942
171401,Email,Instagram,Health & Wellness,0.11,3.89,14281,0.0002723898887
171402,Display,Google Ads,Fashionistas,0.04,7.9,18798,0.0004202574742
171403,Influencer,Google Ads,Tech Enthusiasts,0.12,3.83,6853,0.0005588793229
171404,Social Media,Email,Fashionistas,0.02,7.17,13066,0.0005487524874
171405,Influencer,YouTube,Tech Enthusiasts,0.08,5.07,12183,0.0004161536567
171406,Email,Website,Fashionistas,0.08,6.62,15570,0.0004251766217
171407,Influencer,YouTube,Outdoor Adventurers,0.04,4.26,12232,0.0003482668411
171408,Display,YouTube,Health & Wellness,0.04,2.03,14782,0.0001373291841
171409,Email,Facebook,Health & Wellness,0.06,4.42,15907,0.0002778650908
171410,Display,Instagram,Health & Wellness,0.1,5.26,15048,0.0003495481127
171411,Email,YouTube,Health & Wellness,0.08,4.29,19157,0.0002239390301
171412,Social Media,Email,Foodies,0.14,3.27,13965,0.0002341568206
171413,Display,YouTube,Foodies,0.04,3.55,19672,0.0001804595364
171414,Social Media,Instagram,Outdoor Adventurers,0.12,6.55,15669,0.0004180228477
171415,Social Media,YouTube,Tech Enthusiasts,0.06,2.6,17294,0.0001503411588
171416,Social Media,YouTube,Tech Enthusiasts,0.13,2.61,14998,0.0001740232031
171417,Search,Google Ads,Fashionistas,0.02,4.8,10782,0.0004451864218
171418,Social Media,Email,Foodies,0.15,4.91,8676,0.0005659289995
171419,Influencer,Website,Fashionistas,0.04,5.65,14416,0.0003919256382
171420,Influencer,Website,Outdoor Adventurers,0.15,3.45,14557,0.0002369993817
171421,Email,Website,Foodies,0.1,5.31,15754,0.0003370572553
171422,Social Media,YouTube,Health & Wellness,0.05,7.38,18950,0.0003894459103
171423,Email,Instagram,Tech Enthusiasts,0.03,5.61,12053,0.0004654442877
171424,Influencer,Email,Outdoor Adventurers,0.13,6.41,6795,0.0009433406917
171425,Search,Website,Outdoor Adventurers,0.09,2.94,16013,0.0001836008243
171426,Search,Google Ads,Fashionistas,0.07,6.67,17570,0.0003796243597
171427,Search,Website,Tech Enthusiasts,0.04,7.17,17887,0.0004008497792
171428,Search,Email,Fashionistas,0.14,5.92,16445,0.0003599878382
171429,Search,YouTube,Health & Wellness,0.11,3.31,14769,0.0002241180852
171430,Influencer,Website,Foodies,0.04,3.13,7801,0.0004012306115
171431,Email,Google Ads,Health & Wellness,0.15,5.87,6539,0.0008976907784
171432,Influencer,Google Ads,Health & Wellness,0.01,2.37,8354,0.0002836964328
171433,Email,Website,Health & Wellness,0.08,2.84,13692,0.0002074203915
171434,Search,Website,Outdoor Adventurers,0.03,5.29,10818,0.0004889998151
171435,Email,Website,Tech Enthusiasts,0.13,7.8,6940,0.001123919308
171436,Email,Google Ads,Health & Wellness,0.11,6.18,16177,0.000382023861
171437,Email,Instagram,Foodies,0.01,6.11,17012,0.0003591582412
171438,Display,YouTube,Health & Wellness,0.11,5.24,6150,0.0008520325203
171439,Display,Website,Tech Enthusiasts,0.09,6.81,17957,0.0003792392939
171440,Email,YouTube,Outdoor Adventurers,0.07,5.46,8570,0.0006371061844
171441,Search,Instagram,Health & Wellness,0.05,4.95,10887,0.0004546707082
171442,Influencer,Facebook,Tech Enthusiasts,0.04,6.55,16033,0.0004085324019
171443,Influencer,Website,Tech Enthusiasts,0.06,4.69,11416,0.0004108269096
171444,Influencer,YouTube,Outdoor Adventurers,0.07,7.89,9323,0.0008462941113
171445,Influencer,Email,Fashionistas,0.03,4.73,11775,0.0004016985138
171446,Social Media,Website,Fashionistas,0.08,6.02,15435,0.0003900226757
171447,Display,Google Ads,Foodies,0.06,7.47,12585,0.0005935637664
171448,Email,Facebook,Fashionistas,0.03,3.42,7028,0.0004866249289
171449,Email,Website,Tech Enthusiasts,0.06,7.81,8717,0.0008959504417
171450,Email,Website,Outdoor Adventurers,0.15,7.8,14227,0.0005482533211
171451,Search,Email,Tech Enthusiasts,0.08,3.03,11796,0.0002568667345
171452,Display,Instagram,Tech Enthusiasts,0.02,5.86,5872,0.0009979564033
171453,Social Media,Website,Health & Wellness,0.06,5.86,19644,0.0002983099165
171454,Influencer,Instagram,Tech Enthusiasts,0.05,2.79,18297,0.0001524840138
171455,Social Media,Instagram,Foodies,0.09,4.73,12133,0.0003898458749
171456,Email,Google Ads,Outdoor Adventurers,0.13,4.35,17300,0.0002514450867
171457,Email,YouTube,Health & Wellness,0.11,2.25,6507,0.0003457814661
171458,Influencer,YouTube,Foodies,0.06,5.04,11464,0.0004396371249
171459,Display,Email,Outdoor Adventurers,0.11,6.72,5319,0.001263395375
171460,Social Media,Website,Health & Wellness,0.01,7.7,16798,0.0004583879033
171461,Search,Google Ads,Fashionistas,0.14,5.72,18912,0.0003024534687
171462,Influencer,Website,Foodies,0.01,4.66,18277,0.0002549652569
171463,Social Media,Instagram,Tech Enthusiasts,0.1,3.84,8808,0.0004359673025
171464,Social Media,Facebook,Foodies,0.11,7.6,11466,0.0006628292343
171465,Social Media,Facebook,Health & Wellness,0.07,2.56,10443,0.0002451402854
171466,Search,Email,Tech Enthusiasts,0.12,6.47,5862,0.001103718867
171467,Display,Instagram,Foodies,0.05,4.9,7125,0.0006877192982
171468,Search,Website,Outdoor Adventurers,0.07,6.87,7409,0.0009272506411
171469,Influencer,Facebook,Health & Wellness,0.09,7.72,19145,0.0004032384435
171470,Influencer,Facebook,Foodies,0.05,6.68,10483,0.0006372221692
171471,Influencer,YouTube,Outdoor Adventurers,0.12,7.06,7929,0.0008904023206
171472,Display,Google Ads,Tech Enthusiasts,0.06,5.58,11558,0.0004827824883
171473,Influencer,Email,Tech Enthusiasts,0.04,5.91,10787,0.0005478817095
171474,Influencer,Website,Outdoor Adventurers,0.1,4.57,18443,0.0002477904896
171475,Social Media,YouTube,Fashionistas,0.06,7.47,8230,0.000907654921
171476,Email,Instagram,Outdoor Adventurers,0.03,5.47,9689,0.0005645577459
171477,Search,Instagram,Fashionistas,0.05,5.99,18883,0.000317216544
171478,Display,Instagram,Tech Enthusiasts,0.03,3.94,17176,0.0002293898463
171479,Email,YouTube,Outdoor Adventurers,0.11,2.64,18383,0.0001436109449
171480,Display,YouTube,Health & Wellness,0.07,5.04,15336,0.0003286384977
171481,Email,Email,Tech Enthusiasts,0.1,5.47,15430,0.0003545042126
171482,Email,Facebook,Tech Enthusiasts,0.14,5.85,10324,0.0005666408369
171483,Social Media,Facebook,Fashionistas,0.09,3.81,15082,0.000252619016
171484,Social Media,Email,Tech Enthusiasts,0.14,5.2,7721,0.0006734878902
171485,Email,YouTube,Foodies,0.06,4.31,6999,0.0006158022575
171486,Social Media,Instagram,Foodies,0.03,2.72,8617,0.0003156551004
171487,Search,Instagram,Fashionistas,0.14,7.03,13692,0.0005134385042
171488,Search,YouTube,Outdoor Adventurers,0.11,3.43,7667,0.0004473718534
171489,Email,Instagram,Tech Enthusiasts,0.04,2.76,5307,0.0005200678349
171490,Search,YouTube,Tech Enthusiasts,0.03,5.61,11834,0.0004740577996
171491,Social Media,Instagram,Health & Wellness,0.02,2.73,7819,0.0003491495076
171492,Display,Instagram,Tech Enthusiasts,0.06,2.66,13649,0.0001948860722
171493,Display,YouTube,Foodies,0.1,2.24,5629,0.0003979392432
171494,Influencer,Email,Tech Enthusiasts,0.06,7.37,10435,0.0007062769526
171495,Search,YouTube,Outdoor Adventurers,0.04,4.42,16610,0.0002661047562
171496,Search,Facebook,Outdoor Adventurers,0.06,5.46,11975,0.0004559498956
171497,Social Media,Instagram,Outdoor Adventurers,0.12,5.06,9830,0.000514750763
171498,Search,Email,Health & Wellness,0.1,3.43,17624,0.0001946209714
171499,Email,Instagram,Tech Enthusiasts,0.15,5.54,8442,0.0006562425965
171500,Search,Email,Fashionistas,0.02,3.15,7615,0.0004136572554
171501,Email,Google Ads,Foodies,0.11,6.67,13252,0.0005033202535
171502,Display,Email,Tech Enthusiasts,0.03,2.1,8357,0.0002512863468
171503,Display,Google Ads,Health & Wellness,0.09,3.67,11906,0.0003082479422
171504,Search,Instagram,Tech Enthusiasts,0.04,2.16,5854,0.0003689784763
171505,Influencer,Email,Tech Enthusiasts,0.13,2.27,11278,0.0002012768221
171506,Display,Google Ads,Tech Enthusiasts,0.03,5.61,6596,0.0008505154639
171507,Search,Facebook,Health & Wellness,0.13,6.35,5685,0.001116974494
171508,Search,Email,Health & Wellness,0.04,2.45,16905,0.0001449275362
171509,Display,Facebook,Health & Wellness,0.14,6.29,11933,0.0005271096958
171510,Email,YouTube,Foodies,0.09,2.92,12989,0.0002248056047
171511,Influencer,Google Ads,Tech Enthusiasts,0.1,4.81,14738,0.000326367214
171512,Social Media,Website,Fashionistas,0.06,2.91,6320,0.000460443038
171513,Email,Website,Outdoor Adventurers,0.01,7.69,12156,0.000632609411
171514,Search,YouTube,Foodies,0.04,7.73,11652,0.000663405424
171515,Social Media,Google Ads,Health & Wellness,0.12,4.48,9724,0.0004607157548
171516,Social Media,Instagram,Outdoor Adventurers,0.12,5.37,10928,0.000491398243
171517,Influencer,Google Ads,Health & Wellness,0.02,4.42,17714,0.0002495201536
171518,Social Media,Email,Health & Wellness,0.05,4.97,13174,0.0003772582359
171519,Social Media,Instagram,Fashionistas,0.02,5.5,15594,0.0003526997563
171520,Influencer,Facebook,Tech Enthusiasts,0.09,7.8,7007,0.001113172542
171521,Search,Google Ads,Tech Enthusiasts,0.13,4.84,13767,0.0003515653374
171522,Influencer,Facebook,Tech Enthusiasts,0.01,2.87,17475,0.0001642346209
171523,Social Media,Google Ads,Outdoor Adventurers,0.04,3.58,14806,0.0002417938674
171524,Email,Facebook,Foodies,0.08,5.99,7401,0.0008093500878
171525,Social Media,Instagram,Foodies,0.06,7.8,11516,0.0006773185134
171526,Display,Instagram,Health & Wellness,0.03,2.03,12300,0.0001650406504
171527,Display,Email,Outdoor Adventurers,0.05,3.59,11442,0.0003137563363
171528,Email,Facebook,Foodies,0.08,5.37,14770,0.0003635748138
171529,Display,Email,Tech Enthusiasts,0.02,3.22,12049,0.0002672420948
171530,Display,YouTube,Fashionistas,0.14,4.26,6748,0.0006312981624
171531,Display,Website,Health & Wellness,0.07,4.12,17000,0.0002423529412
171532,Influencer,Website,Outdoor Adventurers,0.12,5.04,16183,0.0003114379287
171533,Display,Facebook,Health & Wellness,0.13,3.7,13251,0.0002792242095
171534,Influencer,Instagram,Outdoor Adventurers,0.03,3.51,19486,0.0001801293236
171535,Email,Google Ads,Outdoor Adventurers,0.14,4.33,11437,0.0003785957856
171536,Email,YouTube,Foodies,0.14,6.87,18252,0.0003763971072
171537,Search,Instagram,Fashionistas,0.03,4.21,15570,0.0002703917791
171538,Influencer,Instagram,Outdoor Adventurers,0.15,2.17,14477,0.0001498929336
171539,Social Media,Facebook,Outdoor Adventurers,0.12,7.07,12484,0.0005663248959
171540,Search,Website,Health & Wellness,0.03,6.06,10810,0.0005605920444
171541,Social Media,YouTube,Tech Enthusiasts,0.06,4.98,9668,0.0005151013653
171542,Search,Website,Outdoor Adventurers,0.03,4.59,13950,0.0003290322581
171543,Email,Website,Fashionistas,0.05,4.86,16926,0.0002871322226
171544,Influencer,Facebook,Fashionistas,0.01,2.96,13004,0.0002276222701
171545,Display,YouTube,Health & Wellness,0.04,3.29,16471,0.0001997450064
171546,Influencer,Website,Health & Wellness,0.13,3.64,13711,0.0002654802713
171547,Influencer,Facebook,Outdoor Adventurers,0.11,2.38,9534,0.0002496328928
171548,Social Media,Email,Fashionistas,0.14,2.57,11823,0.0002173729172
171549,Display,YouTube,Tech Enthusiasts,0.02,4.26,6904,0.0006170336037
171550,Email,Website,Tech Enthusiasts,0.07,5.54,5362,0.001033196568
171551,Search,Email,Tech Enthusiasts,0.14,6.9,19892,0.0003468731148
171552,Display,YouTube,Foodies,0.14,3.27,12836,0.0002547522593
171553,Email,Google Ads,Fashionistas,0.06,3.85,11684,0.0003295104416
171554,Search,Website,Outdoor Adventurers,0.14,5.99,10492,0.0005709111704
171555,Display,YouTube,Foodies,0.06,5.86,16115,0.0003636363636
171556,Search,Instagram,Fashionistas,0.07,3.64,18704,0.0001946107784
171557,Search,Facebook,Health & Wellness,0.02,4.6,6323,0.0007275027677
171558,Influencer,Website,Tech Enthusiasts,0.03,5.48,19521,0.0002807233236
171559,Display,Website,Outdoor Adventurers,0.09,4.38,12372,0.0003540252182
171560,Influencer,YouTube,Health & Wellness,0.02,2.8,5262,0.0005321170658
171561,Social Media,Instagram,Tech Enthusiasts,0.02,6.48,11757,0.0005511610105
171562,Search,Google Ads,Fashionistas,0.02,6.71,13886,0.0004832205099
171563,Influencer,Instagram,Fashionistas,0.04,5.73,11539,0.0004965768264
171564,Influencer,YouTube,Outdoor Adventurers,0.11,3.52,15876,0.000221718317
171565,Social Media,YouTube,Tech Enthusiasts,0.05,6.95,19740,0.000352077001
171566,Influencer,Instagram,Outdoor Adventurers,0.1,5.66,6791,0.0008334560448
171567,Social Media,YouTube,Foodies,0.05,7.8,19352,0.0004030591153
171568,Search,Website,Outdoor Adventurers,0.07,4.89,14895,0.0003282980866
171569,Influencer,Google Ads,Fashionistas,0.01,4.8,18478,0.0002597683732
171570,Social Media,Email,Tech Enthusiasts,0.12,7.03,16732,0.0004201530002
171571,Influencer,Facebook,Health & Wellness,0.05,2.67,13351,0.0001999850198
171572,Social Media,Email,Fashionistas,0.08,6.35,5458,0.001163429828
171573,Social Media,Instagram,Foodies,0.14,2.49,18610,0.0001337990328
171574,Display,Facebook,Tech Enthusiasts,0.04,3.16,6422,0.0004920585487
171575,Influencer,YouTube,Foodies,0.08,5.48,17934,0.0003055648489
171576,Influencer,Email,Foodies,0.14,5.72,15297,0.0003739295287
171577,Social Media,Website,Outdoor Adventurers,0.14,2.37,15201,0.0001559107953
171578,Influencer,Email,Fashionistas,0.13,7.78,17995,0.0004323423173
171579,Influencer,Website,Tech Enthusiasts,0.12,5.31,6428,0.0008260734287
171580,Display,Email,Tech Enthusiasts,0.12,5.77,6031,0.0009567235948
171581,Influencer,YouTube,Fashionistas,0.07,4.77,10549,0.0004521755617
171582,Display,Google Ads,Health & Wellness,0.09,5.65,12547,0.0004503068463
171583,Display,Email,Outdoor Adventurers,0.11,5.21,17048,0.0003056076959
171584,Social Media,Facebook,Health & Wellness,0.13,5.88,8101,0.0007258363165
171585,Display,Instagram,Outdoor Adventurers,0.13,5.64,17206,0.0003277926305
171586,Influencer,Email,Tech Enthusiasts,0.1,7.07,16764,0.0004217370556
171587,Influencer,Email,Outdoor Adventurers,0.06,2.38,19528,0.0001218762802
171588,Display,Website,Fashionistas,0.14,4.44,18907,0.0002348336595
171589,Search,Instagram,Health & Wellness,0.05,2.74,5184,0.0005285493827
171590,Search,Facebook,Outdoor Adventurers,0.13,5.3,19290,0.0002747537584
171591,Email,Instagram,Outdoor Adventurers,0.14,2.73,17698,0.000154254718
171592,Email,Email,Outdoor Adventurers,0.11,2.81,17557,0.0001600501225
171593,Email,Google Ads,Foodies,0.03,3.76,7338,0.0005124011992
171594,Search,Email,Fashionistas,0.1,2.73,18339,0.0001488630787
171595,Social Media,Email,Fashionistas,0.12,5.77,11057,0.0005218413675
171596,Social Media,Instagram,Tech Enthusiasts,0.1,2.97,7557,0.0003930131004
171597,Search,Website,Foodies,0.11,4.36,13890,0.0003138948884
171598,Social Media,Website,Foodies,0.04,3.09,14757,0.0002093921529
171599,Social Media,Google Ads,Tech Enthusiasts,0.12,4.08,14624,0.0002789934354
171600,Email,Facebook,Foodies,0.02,6.14,9343,0.0006571764958
171601,Display,Facebook,Foodies,0.06,2.16,10621,0.0002033706807
171602,Social Media,Google Ads,Health & Wellness,0.02,2.03,13550,0.0001498154982
171603,Social Media,Instagram,Foodies,0.12,7.56,6963,0.001085738906
171604,Display,Website,Foodies,0.12,3.74,17644,0.0002119700748
171605,Search,Website,Tech Enthusiasts,0.12,6.63,10380,0.0006387283237
171606,Search,Google Ads,Foodies,0.01,5.36,16363,0.0003275682943
171607,Social Media,Instagram,Foodies,0.13,5.38,16459,0.0003268728355
171608,Social Media,Facebook,Tech Enthusiasts,0.13,6.47,19692,0.0003285598212
171609,Email,Google Ads,Foodies,0.12,6.05,17246,0.000350805984
171610,Display,Website,Outdoor Adventurers,0.12,2.52,15139,0.0001664574939
171611,Search,YouTube,Health & Wellness,0.04,3.52,17640,0.0001995464853
171612,Email,Facebook,Foodies,0.1,2.28,10787,0.0002113655326
171613,Email,Facebook,Fashionistas,0.03,3.02,9274,0.0003256415786
171614,Search,Email,Foodies,0.02,6.04,12879,0.0004689805109
171615,Influencer,Facebook,Outdoor Adventurers,0.08,7.05,15556,0.0004532013371
171616,Influencer,Instagram,Fashionistas,0.12,6.13,6247,0.0009812710101
171617,Social Media,Facebook,Fashionistas,0.08,4.7,5342,0.000879820292
171618,Email,Google Ads,Tech Enthusiasts,0.01,3.1,11527,0.0002689338076
171619,Search,Google Ads,Foodies,0.12,7.26,17837,0.0004070191176
171620,Email,Facebook,Foodies,0.08,7.45,7069,0.001053897298
171621,Email,Instagram,Tech Enthusiasts,0.15,6.89,10560,0.0006524621212
171622,Email,Facebook,Outdoor Adventurers,0.07,4.24,10948,0.0003872853489
171623,Social Media,YouTube,Foodies,0.11,7.97,8362,0.0009531212629
171624,Display,Instagram,Foodies,0.05,4.69,15292,0.0003066963118
171625,Display,Website,Fashionistas,0.12,4.98,10105,0.000492825334
171626,Search,Website,Health & Wellness,0.13,7.52,19095,0.0003938203718
171627,Email,Email,Fashionistas,0.05,3.04,18269,0.0001664021019
171628,Search,Email,Outdoor Adventurers,0.05,4.5,19283,0.0002333661775
171629,Email,Email,Fashionistas,0.09,6.78,7863,0.0008622663106
171630,Influencer,Website,Outdoor Adventurers,0.01,7,6750,0.001037037037
171631,Influencer,Instagram,Outdoor Adventurers,0.12,3.54,14015,0.0002525865144
171632,Display,Website,Fashionistas,0.1,4.43,11257,0.0003935329129
171633,Influencer,Facebook,Tech Enthusiasts,0.02,2.38,11076,0.0002148790177
171634,Social Media,Email,Foodies,0.07,5.66,6618,0.0008552432759
171635,Influencer,Instagram,Tech Enthusiasts,0.1,2.65,16116,0.0001644328618
171636,Email,Facebook,Outdoor Adventurers,0.06,7.26,10393,0.000698547099
171637,Influencer,Facebook,Tech Enthusiasts,0.03,5.02,13727,0.0003657026299
171638,Social Media,Facebook,Outdoor Adventurers,0.05,6.01,12411,0.0004842478447
171639,Email,Email,Tech Enthusiasts,0.04,2.18,13340,0.0001634182909
171640,Email,Website,Tech Enthusiasts,0.1,4.43,11290,0.0003923826395
171641,Search,Instagram,Tech Enthusiasts,0.11,4.59,11675,0.0003931477516
171642,Display,Email,Outdoor Adventurers,0.08,5.06,8322,0.0006080269166
171643,Social Media,Facebook,Foodies,0.02,7.01,15286,0.0004585895591
171644,Social Media,Website,Foodies,0.09,6.34,6428,0.0009863098942
171645,Search,Google Ads,Health & Wellness,0.09,4.09,12698,0.0003220979682
171646,Influencer,Email,Health & Wellness,0.05,6.01,7242,0.0008298812483
171647,Influencer,Website,Tech Enthusiasts,0.01,7.23,18882,0.0003829043534
171648,Email,YouTube,Fashionistas,0.05,7.11,17821,0.0003989675102
171649,Display,Facebook,Foodies,0.06,2.43,13809,0.000175972192
171650,Email,Google Ads,Fashionistas,0.11,5.87,12026,0.000488109097
171651,Email,Website,Outdoor Adventurers,0.09,6.03,5993,0.00100617387
171652,Search,Website,Tech Enthusiasts,0.09,6.36,17498,0.0003634701109
171653,Display,Instagram,Outdoor Adventurers,0.11,7.6,17315,0.0004389257869
171654,Search,Website,Fashionistas,0.07,5.12,7247,0.0007064992411
171655,Social Media,Email,Tech Enthusiasts,0.08,4.52,11910,0.0003795130143
171656,Social Media,Instagram,Outdoor Adventurers,0.13,2.82,6504,0.0004335793358
171657,Social Media,Facebook,Tech Enthusiasts,0.1,2.62,19852,0.000131976627
171658,Search,Facebook,Foodies,0.14,4.22,16361,0.0002579304443
171659,Display,Instagram,Foodies,0.14,2.54,11391,0.0002229830568
171660,Social Media,Facebook,Foodies,0.12,4.03,7865,0.0005123966942
171661,Search,YouTube,Fashionistas,0.06,6.89,14096,0.0004887911464
171662,Display,Instagram,Outdoor Adventurers,0.14,6.06,10704,0.0005661434978
171663,Search,Website,Health & Wellness,0.1,5.39,8134,0.0006626506024
171664,Display,Website,Health & Wellness,0.11,4.48,9079,0.0004934464148
171665,Influencer,Website,Tech Enthusiasts,0.11,5.92,7957,0.0007439989946
171666,Influencer,YouTube,Foodies,0.04,2.27,10747,0.0002112217363
171667,Social Media,YouTube,Foodies,0.11,5.05,8729,0.0005785313323
171668,Display,Email,Fashionistas,0.06,4.22,16048,0.0002629611167
171669,Email,Google Ads,Health & Wellness,0.04,6.12,8241,0.0007426283218
171670,Search,Google Ads,Foodies,0.11,2.15,15250,0.0001409836066
171671,Social Media,YouTube,Outdoor Adventurers,0.15,2.01,14729,0.0001364654763
171672,Influencer,Website,Foodies,0.05,5,17552,0.0002848678213
171673,Display,Website,Foodies,0.03,2.91,8837,0.0003292972728
171674,Search,Email,Tech Enthusiasts,0.07,4.53,14586,0.0003105717812
171675,Display,Instagram,Health & Wellness,0.01,4.27,12020,0.0003552412646
171676,Influencer,Email,Fashionistas,0.11,3.42,5152,0.0006638198758
171677,Social Media,Instagram,Fashionistas,0.03,6.65,11855,0.0005609447491
171678,Influencer,Facebook,Health & Wellness,0.07,6.1,17435,0.0003498709492
171679,Social Media,YouTube,Health & Wellness,0.01,6.66,14526,0.000458488228
171680,Display,Google Ads,Health & Wellness,0.02,4.76,9265,0.0005137614679
171681,Display,Google Ads,Outdoor Adventurers,0.13,4.03,16758,0.0002404821578
171682,Search,Facebook,Tech Enthusiasts,0.13,7.09,6526,0.001086423537
171683,Influencer,YouTube,Outdoor Adventurers,0.03,4.6,18573,0.0002476713509
171684,Search,Google Ads,Outdoor Adventurers,0.08,4.55,12156,0.0003743007568
171685,Social Media,Google Ads,Tech Enthusiasts,0.15,2.29,16882,0.0001356474351
171686,Display,Instagram,Foodies,0.09,3.09,17839,0.0001732159874
171687,Display,YouTube,Fashionistas,0.15,4.11,18823,0.0002183498911
171688,Social Media,Instagram,Outdoor Adventurers,0.15,3.97,6548,0.0006062919976
171689,Social Media,Google Ads,Health & Wellness,0.15,4.3,5811,0.0007399759078
171690,Search,Facebook,Foodies,0.01,5.27,14396,0.0003660739094
171691,Search,Google Ads,Tech Enthusiasts,0.04,6.57,17594,0.0003734227578
171692,Social Media,Email,Foodies,0.13,5.92,11005,0.0005379373012
171693,Social Media,Email,Foodies,0.02,7.04,8260,0.0008523002421
171694,Email,Instagram,Outdoor Adventurers,0.07,2.7,17962,0.0001503173366
171695,Email,Instagram,Health & Wellness,0.07,2.96,13320,0.0002222222222
171696,Email,Website,Outdoor Adventurers,0.02,7.7,15551,0.0004951450068
171697,Email,Website,Health & Wellness,0.05,6.97,15390,0.000452891488
171698,Search,YouTube,Fashionistas,0.07,5.87,6576,0.0008926399027
171699,Social Media,Instagram,Outdoor Adventurers,0.14,2.93,10536,0.0002780941534
171700,Search,Google Ads,Fashionistas,0.04,6.87,11868,0.000578867543
171701,Social Media,Email,Tech Enthusiasts,0.12,7.98,16910,0.0004719101124
171702,Influencer,Facebook,Fashionistas,0.07,3.23,5441,0.0005936408748
171703,Display,Website,Outdoor Adventurers,0.08,2.73,11647,0.0002343951232
171704,Email,Website,Foodies,0.01,2.58,7972,0.0003236327145
171705,Social Media,Instagram,Fashionistas,0.11,6.86,15769,0.0004350307565
171706,Social Media,Facebook,Tech Enthusiasts,0.03,2.64,18611,0.0001418515931
171707,Social Media,Instagram,Fashionistas,0.14,4.9,8872,0.0005522993688
171708,Email,Website,Health & Wellness,0.13,4.15,13843,0.0002997905078
171709,Email,Facebook,Foodies,0.01,7.75,8026,0.0009656117618
